    employee_id,    first_name,    employment_status,EmployeeStatus,    level,CurrentSalary,    work_location,DepartmentBU,ManagerName,    skills,    AllocationStartDate,    AllocationEndDate,Utilization,EmployeeStatus.1,PrevPerformance1To5,CurPerformance1To6,CSR1To5,EmployeeID
Emp1010,Nivea,Permanent,Active,Level7,185679.0,Bangalore,Life Sciences,Bhagyashree Rai,Kofax;Matlabs,31-12-2023,15-11-2023,0.0,No Allocation,1.0,4.0,5.0,
Emp1048,Triveni,Permanent,InActive,Level7,268031.0,Bangalore,Life Sciences,Swaraj Mittal,IOTDeveloper,26-09-2023,21-10-2023,0.5,Split Allocation,4.0,1.0,4.0,
Emp1260,Kritika,Contract,Active,Level7,218794.0,Bangalore,Life Sciences,Vikram Pandit,Appium,22-08-2023,24-09-2023,1.0,Full Allocation,3.0,5.0,4.0,
Emp1452,Rudrappa,Permanent,InActive,Level7,151390.0,Bangalore,Life Sciences,Vikram Pandit,ApplicationTester,20-01-2023,11-01-2023,0.75,Partial Allocation,5.0,5.0,5.0,
Emp1516,Panigrahi,Permanent,InActive,Level7,264227.0,Bangalore,Life Sciences,Vikram Pandit,MachineLearning,11-06-2023,03-03-2023,0.25,Partial Allocation,2.0,4.0,5.0,
Emp1579,Behera,Permanent,Active,Level7,227274.0,Bangalore,Life Sciences,Bhagyashree Rai,Trace32,03-04-2023,02-10-2023,0.5,Split Allocation,3.0,1.0,4.0,
Emp1854,Maram,Permanent,Active,Level7,221668.0,Bangalore,Life Sciences,Bhagyashree Rai,AndroidAppTester,05-01-2023,29-06-2023,0.0,No Allocation,3.0,4.0,1.0,
Emp1973,Maharana,Permanent,Active,Level7,177548.0,Bangalore,Life Sciences,Swaraj Mittal,AWSDevOps,12-07-2023,14-09-2023,0.25,Partial Allocation,4.0,5.0,5.0,
Emp1982,Bhatnagar,Permanent,Active,Level7,215763.0,Bangalore,Life Sciences,Vikram Pandit,Business Integration Platform,24-04-2023,12-12-2023,0.25,Partial Allocation,2.0,1.0,4.0,
Emp2083,Agnivesh,Permanent,InActive,Level7,187197.0,Bangalore,Life Sciences,Swaraj Mittal,SoapUI,27-07-2023,24-06-2023,0.5,Split Allocation,3.0,3.0,1.0,
Emp2121,Gupta,Contract,InActive,Level7,299446.0,Bangalore,Life Sciences,Bhagyashree Rai,Embedded C++,22-07-2023,04-05-2023,1.0,Full Allocation,2.0,4.0,2.0,
Emp2233,Atul,Permanent,Active,Level7,279897.0,Bangalore,Life Sciences,Swaraj Mittal,Web Application Platform;ApplicationTester,10-08-2023,15-03-2023,0.0,No Allocation,2.0,1.0,4.0,
Emp318,Andrew,Permanent,Active,Level7,211766.0,Bangalore,Life Sciences,Swaraj Mittal,PowerBI,19-03-2023,14-05-2023,0.75,Partial Allocation,1.0,4.0,2.0,
Emp754,Deb,Contract,Active,Level7,297055.0,Bangalore,Life Sciences,Vikram Pandit,Scala,16-03-2023,17-09-2023,1.0,Full Allocation,5.0,1.0,3.0,
