    employee_id,    first_name,    employment_status,EmployeeStatus,    level,CurrentSalary,    work_location,DepartmentBU,ManagerName,    skills,    AllocationStartDate,    AllocationEndDate,Utilization,EmployeeStatus.1,PrevPerformance1To5,CurPerformance1To6,CSR1To5,EmployeeID
Emp1411,Sundaram,Permanent,Active,Level8,164913.0,Bangalore,Transportation,Swrna Nadar,Data Modeling,15-12-2023,19-06-2023,0.5,Split Allocation,2.0,4.0,2.0,
Emp1731,Panchbudhe,Permanent,InActive,Level8,147719.0,Bangalore,Transportation,UdyaRavi,Uipath,30-11-2023,13-03-2023,0.0,No Allocation,4.0,4.0,3.0,
Emp1887,Sahuhusaqu,Permanent,InActive,Level8,165046.0,Bangalore,Transportation,UdyaRavi,ProjectManager,24-06-2023,21-04-2023,0.0,No Allocation,1.0,2.0,3.0,
Emp1914,Jadda,Permanent,Active,Level8,125038.0,Bangalore,Transportation,Swrna Nadar,Microsoft Administration;Microsoft Administration,28-07-2023,14-04-2023,0.5,Split Allocation,4.0,1.0,5.0,
Emp194,Neeraj,Permanent,Active,Level8,172115.0,Bangalore,Transportation,UdyaRavi,Scala,30-11-2023,08-03-2023,0.25,Partial Allocation,3.0,2.0,1.0,
Emp2066,Sharma,Contract,Active,Level8,136416.0,Bangalore,Transportation,Swrna Nadar,Oracle Forms,26-02-2023,06-04-2023,0.5,Split Allocation,1.0,3.0,4.0,
Emp441,Sheik,Permanent,Active,Level8,132592.0,Bangalore,Transportation,Swrna Nadar,CSS,15-02-2023,25-07-2023,1.0,Full Allocation,2.0,1.0,2.0,
Emp672,RAVI,Permanent,Active,Level8,161276.0,Bangalore,Transportation,UdyaRavi,MobileAppTester,13-06-2023,04-04-2023,1.0,Full Allocation,3.0,4.0,2.0,
Emp709,Nagarajan,Permanent,Active,Level8,124848.0,Bangalore,Transportation,Brismit,Software Architecture,01-09-2023,22-11-2023,0.5,Split Allocation,4.0,5.0,3.0,
Emp710,Koganurmath,Permanent,InActive,Level8,134177.0,Bangalore,Transportation,Brismit,NLP,01-06-2023,18-09-2023,0.0,No Allocation,1.0,5.0,5.0,
Emp742,VENKATESAN,Permanent,InActive,Level8,118936.0,Bangalore,Transportation,Swrna Nadar,JS,14-09-2023,28-03-2023,1.0,Full Allocation,3.0,5.0,3.0,
