    employee_id,    first_name,    employment_status,EmployeeStatus,    level,CurrentSalary,    work_location,DepartmentBU,ManagerName,    skills,    AllocationStartDate,    AllocationEndDate,Utilization,EmployeeStatus.1,PrevPerformance1To5,CurPerformance1To6,CSR1To5,EmployeeID
Emp1409,Nitish,Permanent,Active,Level8,130635.0,Bangalore,Communications,Indra Harish,Matlabs;Finance Auditing,17-05-2023,11-01-2023,0.25,Partial Allocation,5.0,5.0,1.0,
Emp1658,Patibandla,Permanent,Active,Level8,138617.0,Bangalore,Emerging Technologies,Bhaskar Rao,Selenium;Finance Auditing,02-06-2023,14-01-2023,1.0,Full Allocation,1.0,2.0,3.0,
Emp2444,Sriramaneni,Permanent,Active,Level8,136007.0,Bangalore,Finance,Bheema Samanth,Corporate Accountant,25-01-2023,31-08-2023,1.0,Full Allocation,2.0,4.0,2.0,
Emp2451,Gowrisankar,Permanent,Active,Level8,154676.0,Bangalore,Finance,Bheema Samanth,Auditor,27-09-2023,26-01-2023,0.5,Split Allocation,1.0,1.0,2.0,
Emp2464,Jerin,Contract,Active,Level8,162247.0,Bangalore,Finance,UdayaBhanu,Cost Analyst,07-09-2023,03-11-2023,0.75,Partial Allocation,5.0,2.0,4.0,
Emp2480,Kavita,Contract,Active,Level8,130279.0,Bangalore,Finance,UdayaBhanu,Accounts Processing,29-03-2023,14-01-2023,0.0,No Allocation,1.0,1.0,2.0,
Emp2485,Yalapalli,Permanent,Active,Level8,116861.0,Bangalore,Finance,Bheema Samanth,Finance Controller,10-03-2023,10-03-2023,0.75,Partial Allocation,3.0,4.0,3.0,
Emp2487,DURAIKANNU,Permanent,InActive,Level8,151522.0,Bangalore,Finance,ShaktiBheem,Corporate Accountant,07-01-2023,04-05-2023,1.0,Full Allocation,1.0,4.0,5.0,
Emp2488,Madajio,Contract,Active,Level8,152668.0,Bangalore,Finance,UdayaBhanu,Finance Auditing,12-09-2023,11-06-2023,0.5,Split Allocation,1.0,3.0,5.0,
Emp590,Anzaaf,Permanent,Active,Level8,126025.0,Bangalore,Manufacturing,Adag Mahindra,Finance Auditing;AndroidAppTester,15-08-2023,28-07-2023,0.5,Split Allocation,3.0,5.0,5.0,
Emp793,Biradar,Permanent,Active,Level8,167285.0,Bangalore,Life Sciences,Swaraj Mittal,Finance Auditing,22-12-2023,12-12-2023,0.5,Split Allocation,3.0,3.0,2.0,
Emp865,SONI,Permanent,Active,Level8,137741.0,Bangalore,Insurance,Ratan Patra,Finance Auditing,15-10-2023,01-11-2023,1.0,Full Allocation,1.0,5.0,5.0,
