    employee_id,    first_name,    employment_status,EmployeeStatus,    level,CurrentSalary,    work_location,DepartmentBU,ManagerName,    skills,    AllocationStartDate,    AllocationEndDate,Utilization,EmployeeStatus.1,PrevPerformance1To5,CurPerformance1To6,CSR1To5,EmployeeID
Emp1126,Manjula,Permanent,Active,Level5,203987.0,Bangalore,Education,Rajiv Gupta,Embedded C,29-06-2023,16-04-2023,0.0,No Allocation,5.0,4.0,1.0,
Emp1490,Rahman,Permanent,Active,Level5,357881.0,Bangalore,Embedded,Naina Lal,CSS,15-03-2023,19-08-2023,0.5,Split Allocation,5.0,4.0,1.0,
Emp1528,Puttananja,Contract,Active,Level5,335909.0,Bangalore,Embedded,Jagtiani,MongoDB,05-05-2023,11-10-2023,0.75,Partial Allocation,3.0,4.0,2.0,
Emp1672,Khare,Permanent,Active,Level5,478334.0,Bangalore,FMCG,AnkitShishya,Embedded C,02-06-2023,30-08-2023,0.0,No Allocation,2.0,1.0,2.0,
Emp1679,Srivastava,Permanent,Active,Level5,265892.0,Bangalore,Government,Raunaq Singh,Embedded C,08-08-2023,21-04-2023,1.0,Full Allocation,3.0,2.0,1.0,
Emp1752,Phadke,Permanent,Active,Level5,499995.0,Bangalore,Transportation,UdyaRavi,Embedded C,20-11-2023,23-08-2023,0.75,Partial Allocation,1.0,2.0,1.0,
Emp1979,CHANDRAN,Permanent,Active,Level5,279622.0,Bangalore,Embedded,Naina Lal,TechLead,02-05-2023,01-11-2023,0.75,Partial Allocation,4.0,4.0,3.0,
Emp2048,Tathe,Permanent,InActive,Level5,420505.0,Bangalore,Embedded,Pradeep Sindhu,CSS;Software Architecture,21-07-2023,06-09-2023,0.25,Partial Allocation,2.0,4.0,3.0,
Emp2062,Kumar,Permanent,Active,Level5,279052.0,Bangalore,Embedded,Jagtiani,Hardware Testing,23-06-2023,27-05-2023,0.75,Partial Allocation,1.0,2.0,4.0,
Emp2217,Adwait,Permanent,Active,Level5,262203.0,Bangalore,Embedded,Jagtiani,Kofax,11-09-2023,19-01-2023,0.25,Partial Allocation,2.0,4.0,1.0,
Emp433,Rajat,Permanent,Active,Level5,423694.0,Bangalore,Embedded,Jagtiani,Embedded C++;MachineLearning,20-04-2023,16-03-2023,1.0,Full Allocation,5.0,1.0,2.0,
Emp471,Amit,Permanent,Active,Level5,408997.0,Bangalore,MSME,Chawla Mukharjee,Embedded C++;Trace32,13-10-2023,07-08-2023,0.75,Partial Allocation,2.0,3.0,4.0,
Emp553,Chitale,Permanent,Active,Level5,245040.0,Bangalore,Retail,Ramesh Krishnan,Embedded C,22-09-2023,12-12-2023,1.0,Full Allocation,2.0,2.0,5.0,
Emp792,Mani,Contract,Active,Level5,192105.0,Bangalore,Embedded,Naina Lal,Finance Auditing;AWSArchitect,24-08-2023,06-12-2023,0.0,No Allocation,3.0,5.0,3.0,
