    employee_id,    first_name,    employment_status,EmployeeStatus,    level,CurrentSalary,    work_location,DepartmentBU,ManagerName,    skills,    AllocationStartDate,    AllocationEndDate,Utilization,EmployeeStatus.1,PrevPerformance1To5,CurPerformance1To6,CSR1To5,EmployeeID
Emp1073,Mridula,Permanent,InActive,Level4,365102.0,Bangalore,Embedded,Pradeep Sindhu,AWS Programming,05-11-2023,08-05-2023,0.0,No Allocation,4.0,2.0,4.0,
Emp1559,Rangade,Permanent,Active,Level4,464268.0,Bangalore,Embedded,Jagtiani,AndroidAppTester,17-09-2023,19-10-2023,1.0,Full Allocation,2.0,2.0,4.0,
Emp1590,Settivari,Permanent,Active,Level4,536816.0,Bangalore,Embedded,Naina Lal,Office Administration,07-10-2023,15-08-2023,0.5,Split Allocation,2.0,4.0,4.0,
Emp1623,Kumarpakku,Permanent,Active,Level4,411090.0,Bangalore,Public Sector,Sant Singh,Embedded C++;SAP Netweaver,18-12-2023,06-02-2023,0.25,Partial Allocation,1.0,5.0,2.0,
Emp1642,Samson,Contract,Active,Level4,493226.0,Bangalore,Digital Transformations,Tulsi Perumal,Embedded C++,05-08-2023,09-06-2023,0.75,Partial Allocation,2.0,2.0,4.0,
Emp1755,Thangavel,Permanent,InActive,Level4,376914.0,Bangalore,Media,Anji Reddy,Embedded C,05-05-2023,08-12-2023,0.5,Split Allocation,2.0,2.0,3.0,
Emp1968,Nair,Permanent,Active,Level4,235907.0,Bangalore,Embedded,Jagtiani,Apache Spark,09-09-2023,26-07-2023,0.0,No Allocation,1.0,5.0,1.0,
Emp2058,Singh,Permanent,Active,Level4,411285.0,Bangalore,Manufacturing,Adag Mahindra,Embedded C,29-04-2023,19-05-2023,0.0,No Allocation,2.0,4.0,4.0,
Emp2062,Kumar,Permanent,Active,Level4,589866.0,Bangalore,Embedded,Naina Lal,Java,21-03-2023,09-03-2023,0.5,Split Allocation,1.0,3.0,4.0,
Emp282,Tushima,Contract,InActive,Level4,374159.0,Bangalore,Emerging Technologies,ShankarBhanu,Embedded C++;SoapUI,14-10-2023,25-07-2023,0.0,No Allocation,4.0,5.0,2.0,
Emp676,Chauhan,Permanent,InActive,Level4,327161.0,Bangalore,Embedded,Jagtiani,Web Application Platform;Django,13-06-2023,09-09-2023,1.0,Full Allocation,1.0,1.0,3.0,
