    employee_id,    first_name,    employment_status,EmployeeStatus,    level,CurrentSalary,    work_location,DepartmentBU,ManagerName,    skills,    AllocationStartDate,    AllocationEndDate,Utilization,EmployeeStatus.1,PrevPerformance1To5,CurPerformance1To6,CSR1To5,EmployeeID
Emp1413,Rahul,Permanent,InActive,Level4,614941.0,Bangalore,MSME,Chawla Mukharjee,Python;React JS,14-05-2023,23-01-2023,0.5,Split Allocation,1.0,5.0,2.0,
Emp1639,Raja,Permanent,Active,Level4,260663.0,Bangalore,MSME,Chawla Mukharjee,Azure BI,22-02-2023,30-05-2023,1.0,Full Allocation,1.0,3.0,5.0,
Emp189,Smitha,Permanent,InActive,Level4,377483.0,Bangalore,MSME,Shobhana Bhartia,Java,28-03-2023,01-05-2023,0.5,Split Allocation,1.0,3.0,4.0,
Emp2053,Yadavilli,Permanent,Active,Level4,429937.0,Bangalore,MSME,Sheetal Chawla,Azure BI,21-10-2023,19-02-2023,0.5,Split Allocation,5.0,1.0,5.0,
Emp2198,Palypolpqw,Permanent,Active,Level4,300105.0,Bangalore,MSME,Shobhana Bhartia,AWS Programming,11-03-2023,07-04-2023,0.25,Partial Allocation,3.0,1.0,5.0,
Emp2219,Sasidhar,Permanent,Active,Level4,603271.0,Bangalore,MSME,Sheetal Chawla,AWSArchitect;Quality Control,20-05-2023,31-03-2023,0.0,No Allocation,5.0,2.0,5.0,
Emp2230,Sanjeevakumar,Contract,Active,Level4,461993.0,Bangalore,MSME,Shobhana Bhartia,C,31-03-2023,18-09-2023,0.25,Partial Allocation,4.0,5.0,1.0,
Emp623,Dongre,Contract,Active,Level4,375054.0,Bangalore,MSME,Chawla Mukharjee,AWSDevelopment,31-01-2023,17-07-2023,1.0,Full Allocation,4.0,2.0,2.0,
Emp632,Kunder,Permanent,InActive,Level4,439526.0,Bangalore,MSME,Shobhana Bhartia,Automation Testing;Systems Testing,15-08-2023,04-06-2023,0.5,Split Allocation,1.0,2.0,4.0,
Emp716,Dwarakanathan,Permanent,Active,Level4,261736.0,Bangalore,MSME,Shobhana Bhartia,Kofax,21-01-2023,19-04-2023,0.25,Partial Allocation,1.0,5.0,2.0,
Emp726,Murthy,Permanent,Active,Level4,232190.0,Bangalore,MSME,Shobhana Bhartia,.Net,11-04-2023,12-10-2023,0.5,Split Allocation,5.0,1.0,5.0,
Emp866,Durai,Permanent,InActive,Level4,618594.0,Bangalore,MSME,Chawla Mukharjee,IOTDeveloper,23-10-2023,07-09-2023,0.5,Split Allocation,1.0,1.0,2.0,
Emp905,Jain,Permanent,Active,Level4,231394.0,Bangalore,MSME,Chawla Mukharjee,DeliveryManager,23-12-2023,12-08-2023,1.0,Full Allocation,5.0,5.0,3.0,
Emp919,Tanakanti,Permanent,Active,Level4,234982.0,Bangalore,MSME,Shobhana Bhartia,AWS Programming,05-10-2023,13-11-2023,0.75,Partial Allocation,1.0,1.0,5.0,
