    employee_id,    first_name,    employment_status,EmployeeStatus,    level,CurrentSalary,    work_location,DepartmentBU,ManagerName,    skills,    AllocationStartDate,    AllocationEndDate,Utilization,EmployeeStatus.1,PrevPerformance1To5,CurPerformance1To6,CSR1To5,EmployeeID
Emp1008,Reena,Permanent,InActive,Level4,389927.0,Bangalore,Retail,Leander Bence,Angular JS;AWSDevOps,26-10-2023,06-06-2023,0.0,No Allocation,5.0,5.0,2.0,
Emp1193,Lalitha,Permanent,Active,Level4,413748.0,Bangalore,Retail,Leander Bence,Angular JS,05-08-2023,07-11-2023,0.5,Split Allocation,3.0,1.0,3.0,
Emp1269,Sowmyashri,Permanent,InActive,Level4,596060.0,Bangalore,Retail,Leander Bence,ApplicationTester;SoapUI,08-01-2023,29-10-2023,0.25,Partial Allocation,3.0,2.0,5.0,
Emp1340,TARANIAcopeg,Contract,Active,Level4,542795.0,Bangalore,Retail,Leander Bence,Deep Learning;Cassandra,31-10-2023,03-01-2023,0.5,Split Allocation,2.0,3.0,1.0,
Emp1494,Shelar,Permanent,Active,Level4,256126.0,Bangalore,Retail,Sania Kothari,Systems Testing,23-12-2023,20-03-2023,0.75,Partial Allocation,1.0,4.0,2.0,
Emp1518,Manjunatha,Permanent,Active,Level4,554760.0,Bangalore,Retail,Leander Bence,JS,11-06-2023,16-06-2023,1.0,Full Allocation,5.0,3.0,2.0,
Emp1708,MARULASIDDAPPA,Permanent,Active,Level4,599100.0,Bangalore,Retail,Sania Kothari,PLSQL,16-12-2023,12-11-2023,1.0,Full Allocation,3.0,2.0,2.0,
Emp1995,kumar,Permanent,Active,Level4,472267.0,Bangalore,Retail,Ramesh Krishnan,Systems Testing,17-02-2023,14-11-2023,0.5,Split Allocation,1.0,1.0,5.0,
Emp2185,Mohadikar,Permanent,Active,Level4,226440.0,Bangalore,Retail,Ramesh Krishnan,MachineLearning;SAP Netweaver,06-10-2023,02-10-2023,0.5,Split Allocation,3.0,1.0,4.0,
Emp342,Deepak,Permanent,Active,Level4,403167.0,Bangalore,Retail,Ramesh Krishnan,AWSDevelopment,02-11-2023,12-09-2023,0.5,Split Allocation,4.0,4.0,2.0,
Emp535,Sujatha,Contract,Active,Level4,419342.0,Bangalore,Retail,Ramesh Krishnan,Angular JS,09-04-2023,26-11-2023,0.25,Partial Allocation,4.0,2.0,3.0,
Emp855,SHROFF,Permanent,Active,Level4,321224.0,Bangalore,Retail,Ramesh Krishnan,Deep Learning,16-03-2023,11-07-2023,0.0,No Allocation,4.0,4.0,3.0,
Emp999,Sonam,Permanent,InActive,Level4,262227.0,Bangalore,Retail,Sania Kothari,C++,06-05-2023,05-05-2023,1.0,Full Allocation,5.0,2.0,3.0,
