    employee_id,    first_name,    employment_status,EmployeeStatus,    level,CurrentSalary,    work_location,DepartmentBU,ManagerName,    skills,    AllocationStartDate,    AllocationEndDate,Utilization,EmployeeStatus.1,PrevPerformance1To5,CurPerformance1To6,CSR1To5,EmployeeID
Emp1007,Susmitha,Contract,Active,Level9,112362.0,Bangalore,Embedded,Pradeep Sindhu,DBA- Relational;ApplicationTester,18-12-2023,27-02-2023,0.5,Split Allocation,2.0,4.0,5.0,
Emp1030,Iqtiyarmahammad,Permanent,InActive,Level9,89812.0,Bangalore,Life Sciences,Swaraj Mittal,Embedded C++,09-08-2023,19-07-2023,1.0,Full Allocation,3.0,2.0,2.0,
Emp1135,Eldhose,Permanent,InActive,Level9,111863.0,Bangalore,Insurance,Shiv Shakthi,Embedded C++,19-02-2023,14-08-2023,0.25,Partial Allocation,1.0,1.0,3.0,
Emp1150,Pooja,Permanent,Active,Level9,88258.0,Bangalore,Media,Anji Reddy,Embedded C,23-06-2023,28-07-2023,0.0,No Allocation,2.0,3.0,4.0,
Emp1203,Priyadarsini,Permanent,Active,Level9,97201.0,Bangalore,Embedded,Jagtiani,Software Architecture,17-10-2023,27-01-2023,0.5,Split Allocation,1.0,5.0,1.0,
Emp1800,Agarwal,Permanent,InActive,Level9,114039.0,Bangalore,Embedded,Pradeep Sindhu,TCL Scripting,06-01-2023,13-04-2023,0.75,Partial Allocation,2.0,5.0,2.0,
Emp1800,Agarwal,Permanent,Active,Level9,83840.0,Bangalore,Infotainment,Palki Oberoi,Embedded C,09-09-2023,17-02-2023,0.5,Split Allocation,3.0,2.0,2.0,
Emp1801,Ranjan,Permanent,InActive,Level9,85998.0,Bangalore,Embedded,Naina Lal,Azure Programming,02-08-2023,20-04-2023,0.25,Partial Allocation,4.0,4.0,4.0,
Emp1837,Kamble,Permanent,InActive,Level9,94708.0,Bangalore,Embedded,Naina Lal,MongoDB,31-07-2023,26-04-2023,0.0,No Allocation,4.0,4.0,4.0,
Emp1857,Sahuqpata,Permanent,Active,Level9,117321.0,Bangalore,MSME,Shobhana Bhartia,Embedded C,24-11-2023,08-09-2023,0.25,Partial Allocation,5.0,1.0,3.0,
Emp1989,SWAMY,Permanent,Active,Level9,89253.0,Bangalore,Government,Shantanurao,Embedded C,06-08-2023,27-04-2023,1.0,Full Allocation,4.0,2.0,2.0,
Emp2017,Pushparaju,Permanent,Active,Level9,87859.0,Bangalore,Embedded,Naina Lal,ExcelMacros,02-09-2023,19-09-2023,0.75,Partial Allocation,1.0,1.0,2.0,
Emp2041,Theyyamveettil,Permanent,Active,Level9,116361.0,Bangalore,Manufacturing,Adag Mahindra,Embedded C;JS,09-01-2023,29-04-2023,1.0,Full Allocation,4.0,3.0,2.0,
Emp2066,Sharma,Permanent,Active,Level9,112887.0,Bangalore,Life Sciences,Vikram Pandit,IOTDeveloper;Embedded C++,01-05-2023,31-05-2023,0.75,Partial Allocation,2.0,2.0,5.0,
Emp2205,Rejavitu,Permanent,Active,Level9,83534.0,Bangalore,Insurance,Shiv Shakthi,Embedded C++,27-06-2023,27-04-2023,0.25,Partial Allocation,2.0,5.0,5.0,
Emp2226,Arturo,Permanent,Active,Level9,101672.0,Bangalore,eCommerce,Satya Goyal ,Embedded C++,08-11-2023,03-10-2023,1.0,Full Allocation,5.0,3.0,5.0,
Emp488,Sajitha,Permanent,Active,Level9,113962.0,Bangalore,Embedded,Pradeep Sindhu,IOTDeveloper,01-09-2023,30-11-2023,1.0,Full Allocation,3.0,3.0,3.0,
Emp606,Venkatarangaiah,Contract,Active,Level9,122822.0,Bangalore,Communications,Indra Harish,Embedded C,19-10-2023,09-05-2023,0.0,No Allocation,1.0,2.0,3.0,
Emp894,Jayaraman,Contract,Active,Level9,114973.0,Bangalore,Embedded,Naina Lal,Microsoft Administration;PowerBI,10-07-2023,04-12-2023,0.75,Partial Allocation,2.0,3.0,5.0,
Emp947,Venkat,Permanent,Active,Level9,114206.0,Bangalore,Embedded,Jagtiani,AWSArchitect,07-04-2023,16-12-2023,1.0,Full Allocation,5.0,1.0,3.0,
Emp981,Saswatika,Permanent,Active,Level9,103205.0,Bangalore,Embedded,Jagtiani,BUHead,30-05-2023,23-10-2023,0.5,Split Allocation,3.0,3.0,3.0,
Emp989,Pratibha,Permanent,Active,Level9,122916.0,Bangalore,Infotainment,Palki Oberoi,Hardware Testing;Embedded C++,30-10-2023,19-11-2023,0.75,Partial Allocation,1.0,1.0,1.0,
