    employee_id,    first_name,    employment_status,EmployeeStatus,    level,CurrentSalary,    work_location,DepartmentBU,ManagerName,    skills,    AllocationStartDate,    AllocationEndDate,Utilization,EmployeeStatus.1,PrevPerformance1To5,CurPerformance1To6,CSR1To5,EmployeeID
Emp1008,Reena,Permanent,InActive,Level6,297339.0,Bangalore,Networking,Ravi Bilimoria,AWSArchitect,12-06-2023,24-02-2023,0.25,Partial Allocation,5.0,4.0,1.0,
Emp1023,Chandramma,Permanent,Active,Level6,369517.0,Bangalore,Networking,Ravi Bilimoria,NLP,30-08-2023,14-08-2023,1.0,Full Allocation,3.0,5.0,3.0,
Emp1037,Rakshitha,Permanent,Active,Level6,259727.0,Bangalore,Networking,Kushal Pal,Angular JS,18-01-2023,07-02-2023,0.0,No Allocation,4.0,5.0,1.0,
Emp1504,Obulareddy,Permanent,InActive,Level6,313913.0,Bangalore,Networking,Phalgun,Apache Spark,27-04-2023,29-08-2023,0.75,Partial Allocation,3.0,3.0,3.0,
Emp1951,Shahaqity,Permanent,Active,Level6,279162.0,Bangalore,Networking,Kushal Pal,Embedded C++,18-05-2023,16-11-2023,0.5,Split Allocation,2.0,4.0,3.0,
Emp1988,NARASIMHAIAH,Permanent,InActive,Level6,286668.0,Bangalore,Networking,Kushal Pal,Uipath,21-11-2023,13-09-2023,0.5,Split Allocation,3.0,1.0,3.0,
Emp2020,Rinesh,Permanent,Active,Level6,172257.0,Bangalore,Networking,Phalgun,Linux,16-05-2023,17-01-2023,0.5,Split Allocation,2.0,2.0,5.0,
Emp2022,Krishnamurthy,Permanent,InActive,Level6,306066.0,Bangalore,Networking,Kushal Pal,Deep Learning;AzureArchitect,15-11-2023,13-03-2023,0.25,Partial Allocation,2.0,1.0,4.0,
Emp2141,Chaduvula,Permanent,Active,Level6,183094.0,Bangalore,Networking,Ravi Bilimoria,Appium,13-07-2023,20-01-2023,0.75,Partial Allocation,5.0,2.0,4.0,
Emp2418,Dhanya,Permanent,Active,Level6,177172.0,Bangalore,Networking,Phalgun,TCL Scripting,19-03-2023,07-06-2023,0.25,Partial Allocation,3.0,5.0,1.0,
Emp391,Abhilash,Permanent,Active,Level6,225621.0,Bangalore,Networking,Ravi Bilimoria,Embedded C++,02-01-2023,04-03-2023,0.5,Split Allocation,2.0,2.0,1.0,
Emp696,Luther,Permanent,Active,Level6,208126.0,Bangalore,Networking,Kushal Pal,Oracle Forms,09-07-2023,14-06-2023,0.5,Split Allocation,2.0,2.0,2.0,
